County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,DOL Vehicle ID,Vehicle Location,Electric Utility
India,Bengaluru,Karnataka,966386,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,238,2788988,118523,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,937734,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,397,4068021,118524,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,894273,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,113,3444090,118525,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,513617,2023,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,169,2486969,118526,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,123003,2023,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,443,4179065,118527,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,326955,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,111,2284897,118528,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,391985,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,453,1414959,118529,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,521093,2023,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,294,1947660,118530,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,696971,2023,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,186,2245777,118531,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,576682,2023,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,232,4072008,118532,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,349802,2023,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,511,904929,118533,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,552183,2023,TVS Motor,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,254,1874840,118534,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,177991,2023,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,353,1543846,118535,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,452792,2023,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,506,4386203,118536,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,293715,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Eligible,491,1201734,118537,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,160204,2023,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,208,2758048,118538,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,826355,2023,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,178,2353172,118539,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,197249,2023,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,145,4434173,118540,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,707265,2023,MG Motor India,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,222,4004999,118541,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,904126,2023,Ola Electric,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,147,3527092,118542,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,961306,2023,MG Motor India,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,456,3101233,118543,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,867245,2023,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,271,3542279,118544,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,897859,2023,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,305,1085338,118545,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,351757,2023,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,366,3762740,118546,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,576811,2023,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,463,1530906,118547,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,689668,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,372,2863873,118548,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,450144,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,424,4271447,118549,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,868628,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,136,3260606,118550,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,908493,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,226,4178737,118551,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,927650,2023,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,205,3064151,118552,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,461139,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,189,3720913,118553,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,148372,2023,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Eligible,105,3960553,118554,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,722821,2023,Hyundai EV,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,99,3031802,118555,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,755219,2023,BYD India,Kona EV,Battery Electric Vehicle (BEV),Eligible,474,3283372,118556,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,266213,2023,TVS Motor,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,292,2825314,118557,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,364793,2023,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Not Eligible,259,3652967,118558,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,392376,2023,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,300,3054322,118559,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,707232,2023,BYD India,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,516,2577200,118560,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,115007,2023,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,470,1970317,118561,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,926661,2023,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,243,1892060,118562,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,656098,2023,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,457,2234810,118563,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,580485,2023,MG Motor India,Kona EV,Battery Electric Vehicle (BEV),Eligible,213,1068343,118564,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,172637,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,241,1353043,118565,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,499457,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,447,1440470,118566,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,533477,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,116,1906129,118567,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,876932,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,114,4446047,118568,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,102224,2023,Hyundai EV,450X,Battery Electric Vehicle (BEV),Not Eligible,129,1613745,118569,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,217414,2023,BYD India,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,298,961690,118570,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,262100,2023,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,240,3739630,118571,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,402516,2023,Mahindra Electric,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,316,2393887,118572,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,536620,2023,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Eligible,366,3967079,118573,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,757311,2023,Ola Electric,iQube,Battery Electric Vehicle (BEV),Not Eligible,443,4239594,118574,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,558720,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,299,2394445,118575,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,475212,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,97,3483541,118576,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,617860,2023,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Eligible,379,3436405,118577,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,344118,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,133,1284453,118578,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,513945,2023,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,325,2246734,118579,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,433006,2023,Mahindra Electric,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,486,2464879,118580,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,144575,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Not Eligible,152,3712927,118581,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,494662,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Not Eligible,132,2961120,118582,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,233283,2023,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,332,3024760,118583,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,878912,2023,Mahindra Electric,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,507,3097663,118584,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,329176,2023,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,350,4346630,118585,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,390497,2023,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Eligible,332,3284310,118586,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,740771,2023,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,105,1829528,118587,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,408289,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Not Eligible,268,4031350,118588,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,256907,2023,Hyundai EV,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,501,3887107,118589,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,289341,2023,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,107,1630169,118590,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,220283,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,159,2373754,118591,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,687052,2023,Tata Motors,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,191,1330453,118592,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,838064,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,184,1216334,118593,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,957983,2023,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Eligible,318,3193598,118594,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,559460,2023,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,401,3522832,118595,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,356122,2023,Mahindra Electric,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,341,1595320,118596,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,793500,2023,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,141,2311437,118597,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,164049,2023,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Eligible,368,3959289,118598,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,858083,2023,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,174,933442,118599,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,628700,2023,TVS Motor,iQube,Battery Electric Vehicle (BEV),Eligible,157,4279077,118600,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,610179,2023,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,495,4396654,118601,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,998082,2023,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,173,2615942,118602,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,128515,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Not Eligible,228,3511139,118603,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,320633,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,397,2092698,118604,"Bengaluru, Karnataka",UPPCL
India,Bengaluru,Karnataka,789793,2023,Ola Electric,iQube,Battery Electric Vehicle (BEV),Eligible,504,3644620,118605,"Bengaluru, Karnataka",BESCOM
India,Bengaluru,Karnataka,780324,2023,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,182,2704436,118606,"Bengaluru, Karnataka",GUVNL
India,Bengaluru,Karnataka,201142,2023,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Not Eligible,506,2136558,118607,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,536802,2023,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,484,2937080,118608,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,115344,2023,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Eligible,165,2401567,118609,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,498791,2023,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,491,3254391,118610,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,664692,2023,Mahindra Electric,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,426,4265910,118611,"Bengaluru, Karnataka",TNEB
India,Bengaluru,Karnataka,742333,2023,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,484,1064361,118612,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,617634,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Eligible,123,2480620,118613,"Bengaluru, Karnataka",Adani Electricity
India,Bengaluru,Karnataka,359113,2023,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,351,1452941,118614,"Bengaluru, Karnataka",TPDDL
India,Bengaluru,Karnataka,615356,2023,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,199,2811438,118615,"Bengaluru, Karnataka",TNEB
India,Mysuru,Karnataka,870303,2023,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,301,1816512,118616,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,192981,2023,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,106,2384729,118617,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,580674,2023,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,262,3184764,118618,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,789833,2023,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,412,3255220,118619,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,646985,2023,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,113,2501842,118620,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,324365,2023,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,100,2719538,118621,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,237082,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,270,2435782,118622,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,537472,2023,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,150,3344944,118623,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,165608,2023,Hyundai EV,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,225,2277899,118624,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,458234,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Eligible,364,4155095,118625,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,395564,2023,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Eligible,316,1102925,118626,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,376313,2023,BYD India,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,426,1246586,118627,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,586749,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,208,2891386,118628,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,273985,2023,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,224,3669394,118629,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,525994,2023,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Eligible,316,1577313,118630,"Mysuru, Karnataka",UPPCL
India,Mysuru,Karnataka,639029,2023,Mahindra Electric,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,480,1614881,118631,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,914240,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,480,1722722,118632,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,182922,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Not Eligible,112,3307846,118633,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,419621,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,509,1494783,118634,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,913613,2023,Hyundai EV,iQube,Battery Electric Vehicle (BEV),Eligible,309,4141876,118635,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,155186,2023,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,436,3324941,118636,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,241622,2023,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,516,1226420,118637,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,606852,2023,Mahindra Electric,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,139,3523053,118638,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,228313,2023,MG Motor India,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,429,1801233,118639,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,593271,2023,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,493,2634635,118640,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,344398,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Eligible,88,3765148,118641,"Mysuru, Karnataka",UPPCL
India,Mysuru,Karnataka,818926,2023,MG Motor India,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,170,4152430,118642,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,778675,2023,MG Motor India,Kona EV,Battery Electric Vehicle (BEV),Eligible,345,1206612,118643,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,294699,2023,BYD India,iQube,Battery Electric Vehicle (BEV),Eligible,350,4165345,118644,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,115743,2023,TVS Motor,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,360,1564305,118645,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,188372,2023,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,383,4173241,118646,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,579064,2023,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,102,1486826,118647,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,102693,2023,Hyundai EV,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,306,1094994,118648,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,679101,2023,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,300,2943748,118649,"Mysuru, Karnataka",UPPCL
India,Mysuru,Karnataka,919852,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,503,2594979,118650,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,988979,2023,BYD India,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,142,2473999,118651,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,489197,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,341,2770134,118652,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,101333,2023,Hyundai EV,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,93,3410471,118653,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,440690,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,389,2332852,118654,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,617327,2023,Hyundai EV,iQube,Battery Electric Vehicle (BEV),Eligible,288,3880499,118655,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,957164,2023,Mahindra Electric,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,200,3122988,118656,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,310390,2023,Mahindra Electric,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,473,2957939,118657,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,795411,2023,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Not Eligible,287,2544906,118658,"Mysuru, Karnataka",UPPCL
India,Mysuru,Karnataka,816133,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,471,2028816,118659,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,884549,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,473,3494551,118660,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,859128,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,429,1825358,118661,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,419310,2023,BYD India,450X,Battery Electric Vehicle (BEV),Eligible,113,2830167,118662,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,223102,2023,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,372,1712865,118663,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,299416,2023,MG Motor India,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,138,3932274,118664,"Mysuru, Karnataka",UPPCL
India,Mysuru,Karnataka,376066,2023,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,81,948016,118665,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,583051,2023,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,149,3464964,118666,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,150200,2023,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,244,1178148,118667,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,533346,2023,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,224,2638510,118668,"Mysuru, Karnataka",UPPCL
India,Mysuru,Karnataka,693353,2023,BYD India,Atto 3,Battery Electric Vehicle (BEV),Eligible,244,1534181,118669,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,230228,2023,BYD India,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,491,3591902,118670,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,113659,2023,BYD India,iQube,Battery Electric Vehicle (BEV),Eligible,242,3026851,118671,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,391851,2023,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,477,3087890,118672,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,439908,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,160,2314306,118673,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,978545,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,366,4473432,118674,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,290291,2023,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,419,2063256,118675,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,548015,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,373,1565202,118676,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,709850,2023,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,217,3225569,118677,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,842493,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,210,4438213,118678,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,266282,2023,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Eligible,446,2567466,118679,"Mysuru, Karnataka",UPPCL
India,Mysuru,Karnataka,663776,2023,BYD India,450X,Battery Electric Vehicle (BEV),Not Eligible,510,1510896,118680,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,111809,2023,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,365,1111705,118681,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,245963,2023,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Eligible,348,2803183,118682,"Mysuru, Karnataka",Adani Electricity
India,Mysuru,Karnataka,630000,2023,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,312,3026667,118683,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,845461,2023,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,374,2426930,118684,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,354764,2023,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,255,1216819,118685,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,796059,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,386,2592565,118686,"Mysuru, Karnataka",TNEB
